datetime,Adj Close,Close,High,Low,Open,Volume,ticker,date,log_return,realized_vol_5,ret_1,ret_5,vol_5_past,mean_sentiment_score,article_count,frac_positive,frac_negative
2023-01-04,124.4820327758789,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600,AAPL,2023-01-04,0.010261402643368283,0.01709680074439003,,,,,,,
2023-01-05,123.16194915771484,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700,AAPL,2023-01-05,-0.010661283111650382,0.017955386792176894,0.010261402643368283,,,,,,
2023-01-06,127.6935806274414,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700,AAPL,2023-01-06,0.036133357676866824,0.015289774733240568,-0.010661283111650382,,,,,,
2023-01-09,128.21571350097656,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,AAPL,2023-01-09,0.004080529215203643,0.008249063846046399,0.036133357676866824,,,,,,
2023-01-10,128.78707885742188,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,AAPL,2023-01-10,0.004446510347639705,0.007985962973430401,0.004080529215203643,,,,,,
2023-01-11,131.5060577392578,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,AAPL,2023-01-11,0.020892514925815384,0.010199938206506528,0.004446510347639705,0.044260516771428074,0.01709680074439003,,,,
2023-01-12,131.42723083496094,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,AAPL,2023-01-12,-0.0005994891772679897,0.006554271490274101,0.020892514925815384,0.05489162905387517,0.017955386792176894,,,,
2023-01-13,132.75718688964844,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,AAPL,2023-01-13,0.010068257135029462,0.009390872793831294,-0.0005994891772679897,0.06495342298825757,0.015289774733240568,,,,
2023-01-17,133.919677734375,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,AAPL,2023-01-17,0.008718252102151425,0.012074825807578814,0.010068257135029462,0.0388883224464202,0.008249063846046399,,,,
2023-01-18,133.2005157470703,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,AAPL,2023-01-18,-0.005384454852158148,0.012075554407370799,0.008718252102151425,0.043526045333367985,0.007985962973430401,,,,
2023-01-19,133.25961303710938,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,AAPL,2023-01-19,0.0004436376600177206,0.011870743349771822,-0.005384454852158148,0.03369508013357013,0.010199938206506528,,,,
2023-01-20,135.8209686279297,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,AAPL,2023-01-20,0.019038364081683426,0.010782994987521003,0.0004436376600177206,0.01324620286777247,0.006554271490274101,,,,
2023-01-23,139.0128173828125,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,AAPL,2023-01-23,0.023228555627554673,0.010211296849141223,0.019038364081683426,0.03288405612672389,0.009390872793831294,,,,
2023-01-24,140.41171264648438,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,AAPL,2023-01-24,0.010012762907375555,0.014992455066915449,0.023228555627554673,0.04604435461924909,0.012074825807578814,,,,
2023-01-25,139.75164794921875,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,AAPL,2023-01-25,-0.004711835225971918,0.014872534809750043,0.010012762907375555,0.04733886542447323,0.012075554407370799,,,,
2023-01-26,141.82044982910156,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,AAPL,2023-01-26,0.014694869771428311,0.014414208298903981,-0.004711835225971918,0.048011485050659455,0.011870743349771822,,,,
2023-01-27,143.76116943359375,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,AAPL,2023-01-27,0.0135914746418463,0.020184608428436265,0.014694869771428311,0.06226271716207005,0.010782994987521003,,,,
2023-01-30,140.87472534179688,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,AAPL,2023-01-30,-0.0202823742298003,0.021261298584615243,0.0135914746418463,0.056815827722232926,0.010211296849141223,,,,
2023-01-31,142.14553833007812,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,AAPL,2023-01-31,0.008980486518885233,0.020451944658071756,-0.0202823742298003,0.01330489786487795,0.014992455066915449,,,,
2023-02-01,143.2686309814453,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,AAPL,2023-02-01,0.007869704048322388,0.02059457486765446,0.008980486518885233,0.012272621476387625,0.014872534809750043,,,,
2023-02-02,148.57850646972656,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,AAPL,2023-02-02,0.036392300510034066,0.025160422821365366,0.007869704048322388,0.024854160750681933,0.014414208298903981,,,,
2023-02-03,152.2038116455078,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,AAPL,2023-02-03,0.024106975000651183,0.02023050647073225,0.036392300510034066,0.04655159148928768,0.020184608428436265,,,,
2023-02-06,149.47499084472656,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,AAPL,2023-02-06,-0.018091498958964447,0.015430673090846635,0.024106975000651183,0.057067091848092576,0.021261298584615243,,,,
2023-02-07,152.35157775878906,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,AAPL,2023-02-07,0.0190618622856037,0.016110376458031355,-0.018091498958964447,0.05925796711892842,0.020451944658071756,,,,
2023-02-08,149.6621856689453,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,AAPL,2023-02-08,-0.017810405213165126,0.013355769308257694,0.0190618622856037,0.06933934288564689,0.02059457486765446,,,,
2023-02-09,148.6277618408203,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,AAPL,2023-02-09,-0.0069355479636618615,0.011248850107489232,-0.017810405213165126,0.043659233624159376,0.025160422821365366,,,,
2023-02-10,148.99281311035156,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,AAPL,2023-02-10,0.0009275169239235722,0.012216299828268311,-0.0069355479636618615,0.00033138515046344814,0.02023050647073225,,,,
2023-02-13,151.79490661621094,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,AAPL,2023-02-13,0.01863211802837362,0.013251850068237992,0.0009275169239235722,-0.022848072926264163,0.015430673090846635,,,,
2023-02-14,151.153564453125,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,AAPL,2023-02-14,-0.004233904053509201,0.014617745664759516,0.01863211802837362,0.013875544061073903,0.016110376458031355,,,,
2023-02-15,153.25511169433594,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,AAPL,2023-02-15,0.0138076604015739,0.015299193578744107,-0.004233904053509201,-0.009420222278038997,0.013355769308257694,,,,
2023-02-16,151.65676879882812,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,AAPL,2023-02-16,-0.010484143872342174,0.012396691896823686,0.0138076604015739,0.02219784333670003,0.011248850107489232,,,,
2023-02-17,150.5122528076172,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,AAPL,2023-02-17,-0.007575322747986234,0.013261311626649322,-0.010484143872342174,0.018649247428019718,0.012216299828268311,,,,
2023-02-21,146.4966278076172,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,AAPL,2023-02-21,-0.027042190904412126,0.015476105111341712,-0.007575322747986234,0.01014640775610991,0.013251850068237992,,,,
2023-02-22,146.92086791992188,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,AAPL,2023-02-22,0.0028918809316494888,0.010225104014408386,-0.027042190904412126,-0.035527901176675834,0.014617745664759516,,,,
2023-02-23,147.40432739257812,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,AAPL,2023-02-23,0.0032851106503145153,0.011251722954336584,0.0028918809316494888,-0.028402116191517144,0.015299193578744107,,,,
2023-02-24,144.75025939941406,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,AAPL,2023-02-24,-0.018169336930799952,0.011408684468209935,0.0032851106503145153,-0.038924665942776535,0.012396691896823686,,,,
2023-02-27,145.94407653808594,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,AAPL,2023-02-27,0.008213679785789116,0.01818836485425157,-0.018169336930799952,-0.04660985900123431,0.013261311626649322,,,,
2023-02-28,145.44091796875,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,AAPL,2023-02-28,-0.0034537297979819336,0.01907042066867158,0.008213679785789116,-0.030820856467458954,0.015476105111341712,,,,
2023-03-01,143.3689727783203,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,AAPL,2023-03-01,-0.014348470370965045,0.02124783181755752,-0.0034537297979819336,-0.007232395361028765,0.010225104014408386,,,,
2023-03-02,143.9609375,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,AAPL,2023-03-02,0.004120643843103321,0.01811238993485719,-0.014348470370965045,-0.0244727466636433,0.011251722954336584,,,,
2023-03-03,149.01254272460938,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,AAPL,2023-03-03,0.0344884661213861,0.021425414882654575,0.004120643843103321,-0.023637213470854495,0.011408684468209935,,,,
2023-03-06,151.77517700195312,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,AAPL,2023-03-06,0.018369623975035526,0.015687029959223265,0.0344884661213861,0.029020589581331555,0.01818836485425157,,,,
2023-03-07,149.57496643066406,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,AAPL,2023-03-07,-0.014602595001837332,0.01396516299055455,0.018369623975035526,0.03917653377057796,0.01907042066867158,,,,
2023-03-08,150.8280029296875,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,AAPL,2023-03-08,0.008342341603068149,0.014591785914992939,-0.014602595001837332,0.028027668566722567,0.02124783181755752,,,,
2023-03-09,148.57843017578125,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,AAPL,2023-03-09,-0.015026967291677991,0.014118168090714072,0.008342341603068149,0.05071848054075576,0.01811238993485719,,,,
2023-03-10,146.51632690429688,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,AAPL,2023-03-10,-0.013975929537563428,0.013027807328022225,-0.015026967291677991,0.03157086940597445,0.021425414882654575,,,,
2023-03-13,148.46005249023438,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,AAPL,2023-03-13,0.013178778640633647,0.009774647437958145,-0.013975929537563428,-0.016893526252975077,0.015687029959223265,,,,
2023-03-14,150.55169677734375,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,AAPL,2023-03-14,0.013990825020587742,0.010076719470169181,0.013178778640633647,-0.022084371587376955,0.01396516299055455,,,,
2023-03-15,150.94639587402344,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,AAPL,2023-03-15,0.002618033780690968,0.00985690995390718,0.013990825020587742,0.006509048435048119,0.014591785914992939,,,,
2023-03-16,153.7681884765625,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,AAPL,2023-03-16,0.018521449691435207,0.012645537176630098,0.002618033780690968,0.0007847406126709382,0.014118168090714072,,,,
2023-03-17,152.9295196533203,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,AAPL,2023-03-17,-0.00546892845685537,0.010749999657739609,0.018521449691435207,0.03433315759578413,0.013027807328022225,,,,
2023-03-20,155.2974853515625,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,AAPL,2023-03-20,0.015365180286954876,0.00942654735933944,-0.00546892845685537,0.04284015867649219,0.009774647437958145,,,,
2023-03-21,157.15235900878906,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,AAPL,2023-03-21,0.011873354885857336,0.011045912620677945,0.015365180286954876,0.04502656032281342,0.010076719470169181,,,,
2023-03-22,155.72174072265625,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,AAPL,2023-03-22,-0.009145136079797108,0.009327829635089895,0.011873354885857336,0.04290909018808302,0.00985690995390718,,,,
2023-03-23,156.80703735351562,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,AAPL,2023-03-23,0.006945291611907683,0.012262697012039473,-0.009145136079797108,0.031145920327594938,0.012645537176630098,,,,
2023-03-24,158.10940551757812,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,AAPL,2023-03-24,0.008271288176609921,0.01252050154486421,0.006945291611907683,0.019569762248067415,0.010749999657739609,,,,
2023-03-27,156.1656951904297,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,AAPL,2023-03-27,-0.012369486995857677,0.013482853313266058,0.008271288176609921,0.03330997888153271,0.00942654735933944,,,,
2023-03-28,155.54412841796875,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,AAPL,2023-03-28,-0.003988261529460803,0.008991167463126535,-0.012369486995857677,0.005575311598720156,0.011045912620677945,,,,
2023-03-29,158.62245178222656,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,AAPL,2023-03-29,0.019597451474395997,0.00871314967861204,-0.003988261529460803,-0.010286304816597983,0.009327829635089895,,,,
2023-03-30,160.19122314453125,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,AAPL,2023-03-30,0.009841296980088399,0.010819974713044868,0.019597451474395997,0.01845628273759512,0.012262697012039473,,,,
2023-03-31,162.697265625,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,AAPL,2023-03-31,0.015523096822170946,0.01036597207817364,0.009841296980088399,0.021352288105775837,0.01252050154486421,,,,
2023-04-03,163.9503173828125,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,AAPL,2023-04-03,0.007672157141840555,0.010320095749523871,0.015523096822170946,0.028604096751336863,0.013482853313266058,,,,
2023-04-04,163.41757202148438,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,AAPL,2023-04-04,-0.003254935249652321,0.008231830362442547,0.007672157141840555,0.04864574088903509,0.008991167463126535,,,,
2023-04-05,161.57252502441406,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,AAPL,2023-04-05,-0.0113545066352627,0.008134634917388367,-0.003254935249652321,0.04937906716884358,0.00871314967861204,,,,
2023-04-06,162.46047973632812,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,AAPL,2023-04-06,0.005480856301668929,0.019151275278729778,-0.0113545066352627,0.018427109059184883,0.010819974713044868,,,,
2023-04-10,159.86563110351562,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,AAPL,2023-04-10,-0.016101268371610637,0.01912590247963346,0.005480856301668929,0.014066668380765411,0.01036597207817364,,,,
2023-04-11,158.65208435058594,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,AAPL,2023-04-11,-0.007620120015640883,0.016805458541002787,-0.016101268371610637,-0.017557696813016173,0.010320095749523871,,,,
2023-04-12,157.96139526367188,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,AAPL,2023-04-12,-0.004362717597645155,0.015522941432874542,-0.007620120015640883,-0.03284997397049761,0.008231830362442547,,,,
2023-04-13,163.34848022460938,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,AAPL,2023-04-13,0.0335349940083643,0.014236712289358716,-0.004362717597645155,-0.03395775631849044,0.008134634917388367,,,,
2023-04-14,163.00315856933594,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,AAPL,2023-04-14,-0.0021162195532967317,0.005796160130362764,0.0335349940083643,0.010931744325136564,0.019151275278729778,,,,
2023-04-17,163.02288818359375,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,AAPL,2023-04-17,0.00012098422435876032,0.0076625947402499,-0.0021162195532967317,0.0033346684701709016,0.01912590247963346,,,,
2023-04-18,164.246337890625,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,AAPL,2023-04-18,0.007476703533550668,0.007722705532689819,0.00012098422435876032,0.0195569210661403,0.016805458541002787,,,,
2023-04-19,165.39080810546875,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,AAPL,2023-04-19,0.006944078432907277,0.007401583410090186,0.007476703533550668,0.03465374461533185,0.015522941432874542,,,,
2023-04-20,164.42391967773438,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,AAPL,2023-04-20,-0.005863430642706429,0.005368491838560882,0.006944078432907277,0.045960540645884285,0.014236712289358716,,,,
2023-04-21,162.81568908691406,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,AAPL,2023-04-21,-0.009829063562230548,0.015426591558599916,-0.005863430642706429,0.006562115994813553,0.005796160130362764,,,,
2023-04-24,163.12155151367188,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,AAPL,2023-04-24,0.00187678307164327,0.013952838191919437,-0.009829063562230548,-0.0011507280141202624,0.0076625947402499,,,,
2023-04-25,161.58238220214844,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,AAPL,2023-04-25,-0.00948045708845073,0.014152226004781734,0.00187678307164327,0.0006050708331642469,0.007722705532689819,,,,
2023-04-26,161.57252502441406,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,AAPL,2023-04-26,-6.11227409118481e-05,0.013364349133571454,-0.00948045708845073,-0.016352089788837152,0.007401583410090186,,,,
2023-04-27,166.16041564941406,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,AAPL,2023-04-27,0.02799959640412221,0.01433584203002047,-6.11227409118481e-05,-0.023357290962656277,0.005368491838560882,,,,
2023-04-28,167.41343688964844,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55275900,AAPL,2023-04-28,0.0075127628783707495,0.00684621313252534,0.02799959640412221,0.010505736084172358,0.015426591558599916,,,,
2023-05-01,167.3246307373047,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,AAPL,2023-05-01,-0.0005305293301251952,0.023347990526107112,0.0075127628783707495,0.027847562524773658,0.013952838191919437,,,,
2023-05-02,166.2886505126953,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,AAPL,2023-05-02,-0.006210667252655721,0.02334116658220604,-0.0005305293301251952,0.02544025012300519,0.014152226004781734,,,,
2023-05-03,165.2132110595703,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,AAPL,2023-05-03,-0.006488289493430346,0.023837633132439782,-0.006210667252655721,0.028710039958800206,0.013364349133571454,,,,
2023-05-04,163.5753631591797,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,AAPL,2023-05-04,-0.00996289426016366,0.023202906779175005,-0.006488289493430346,0.022282873206281705,0.01433584203002047,,,,
2023-05-05,171.25149536132812,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113453200,AAPL,2023-05-05,0.045859131675121956,0.021636072603960926,-0.00996289426016366,-0.015679617458004166,0.00684621313252534,,,,
2023-05-08,171.18240356445312,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,AAPL,2023-05-08,-0.00040341904336783815,0.007890154934687784,0.045859131675121956,0.02266675133874704,0.023347990526107112,,,,
2023-05-09,169.4755401611328,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,AAPL,2023-05-09,-0.010021201864830388,0.007909688112115664,-0.00040341904336783815,0.022793861625504397,0.02334116658220604,,,,
2023-05-10,171.24163818359375,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,AAPL,2023-05-10,0.01036694934142512,0.006381970941688189,-0.010021201864830388,0.018983327013329727,0.023837633132439782,,,,
2023-05-11,171.42906188964844,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,AAPL,2023-05-11,0.0010941375813929384,0.003998095356292718,0.01036694934142512,0.03583856584818519,0.023202906779175005,,,,
2023-05-12,170.50035095214844,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45533100,AAPL,2023-05-12,-0.006814490743398574,0.007760822025166181,0.0010941375813929384,0.046895597689741796,0.021636072603960926,,,,
2023-05-15,170.00634765625,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,AAPL,2023-05-15,-0.002901580371093546,0.006356264659676128,-0.006814490743398574,-0.005778024728778735,0.007890154934687784,,,,
2023-05-16,170.00634765625,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,AAPL,2023-05-16,0.0,0.007026834446963253,-0.002901580371093546,-0.008276186056504443,0.007909688112115664,,,,
2023-05-17,170.618896484375,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,AAPL,2023-05-17,0.0035966804036770515,0.01071468399636713,0.0,0.0017450158083259456,0.006381970941688189,,,,
2023-05-18,172.95059204101562,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,AAPL,2023-05-18,0.013573571100223046,0.01055738842620253,0.0035966804036770515,-0.005025253129422123,0.003998095356292718,,,,
2023-05-19,173.0592803955078,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55809500,AAPL,2023-05-19,0.0006281980061119212,0.00841017012157697,0.013573571100223046,0.007454180389407985,0.007760822025166181,,,,
2023-05-22,172.11077880859375,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,AAPL,2023-05-22,-0.0054958159407207455,0.011250071565123544,0.0006281980061119212,0.014896869138918481,0.006356264659676128,,,,
2023-05-23,169.50245666503906,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,AAPL,2023-05-23,-0.015271001481647386,0.011475255193916354,-0.0054958159407207455,0.012302633569291281,0.007026834446963253,,,,
